embryo_id,bf_f_infocus,if_zsum,Score_str,Uniformly_sampled_timepoint,cv0_split0,cv0_split1,cv0_split2,cv0_split3,cv0_split4,cv1_split0,cv1_split1,cv1_split2,cv1_split3,cv1_split4,cv2_split0,cv2_split1,cv2_split2,cv2_split3,cv2_split4,cv3_split0,cv3_split1,cv3_split2,cv3_split3,cv3_split4,cv4_split0,cv4_split1,cv4_split2,cv4_split3,cv4_split4
ds2_215,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_215.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_215.tif,abnormal,134,train,train,train,test,train,val,train,test,train,train,train,train,train,train,test,train,val,test,train,train,train,train,train,test,train
ds2_216,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_216.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_216.tif,abnormal,146,train,train,test,val,val,train,test,train,train,val,train,train,train,train,test,train,val,train,test,train,train,train,train,train,test
ds2_217,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_217.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_217.tif,abnormal,144,test,train,train,train,train,train,test,val,train,train,train,val,train,test,val,test,train,train,train,train,test,train,train,train,val
ds2_218,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_218.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_218.tif,normal,134,train,train,test,train,val,test,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,val,test,train,train
ds2_219,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_219.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_219.tif,normal,136,train,train,test,train,train,val,train,test,train,train,train,test,train,val,train,test,train,val,train,train,val,train,test,val,train
ds2_220,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_220.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_220.tif,abnormal,140,train,train,train,test,train,train,train,train,train,test,val,train,test,val,train,test,train,train,train,train,val,train,train,train,test
ds2_221,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_221.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_221.tif,abnormal,147,train,val,test,train,train,train,test,val,train,train,train,train,test,train,train,test,val,train,train,train,train,test,train,train,train
ds2_222,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_222.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_222.tif,normal,121,train,val,train,train,test,train,train,val,train,test,val,train,train,test,train,train,test,train,train,train,train,test,val,train,train
ds2_223,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_223.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_223.tif,normal,153,test,train,train,train,train,test,train,train,val,train,train,train,train,train,test,val,val,train,test,train,test,train,train,train,train
ds2_224,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_224.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_224.tif,abnormal,126,train,val,train,train,test,train,train,test,val,train,train,train,test,train,val,val,train,test,train,val,test,train,train,train,train
ds2_225,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_225.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_225.tif,abnormal,115,train,train,train,test,val,train,test,train,train,train,train,train,test,val,train,train,val,val,test,train,test,train,train,train,train
ds2_226,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_226.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_226.tif,abnormal,148,train,train,train,test,train,train,val,train,test,train,val,train,test,train,train,val,train,test,val,train,val,train,train,train,test
ds2_227,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_227.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_227.tif,abnormal,139,train,train,test,train,train,train,train,train,train,test,val,train,test,train,train,train,test,train,val,train,train,train,test,train,train
ds2_228,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_228.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_228.tif,normal,153,train,val,train,test,train,train,train,train,test,train,test,val,train,train,train,train,train,val,val,test,train,train,train,test,train
ds2_229,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_229.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_229.tif,abnormal,152,train,train,test,train,train,train,train,train,test,train,val,train,train,train,test,test,train,train,train,train,test,train,train,train,train
ds2_230,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_230.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_230.tif,abnormal,151,train,train,val,test,train,train,train,val,val,test,train,train,test,train,train,train,train,test,train,val,test,train,train,train,train
ds2_231,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_231.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_231.tif,abnormal,140,train,train,train,train,test,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,test,train,train,train,train
ds2_232,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_232.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_232.tif,abnormal,124,train,train,train,test,train,test,train,train,val,train,train,val,train,test,val,test,train,train,train,train,train,train,test,train,val
ds2_233,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_233.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_233.tif,abnormal,132,test,train,val,train,train,train,train,val,test,val,val,test,val,train,train,val,test,train,train,train,train,train,train,train,test
ds2_234,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_234.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_234.tif,abnormal,144,val,train,test,train,val,train,train,test,train,val,val,train,train,test,train,train,test,train,train,train,test,train,train,train,train
ds2_235,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_235.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_235.tif,abnormal,139,train,test,train,val,train,train,train,train,train,test,train,test,val,train,train,test,train,train,val,train,val,train,test,train,train
ds2_236,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_236.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_236.tif,abnormal,139,test,train,train,val,train,train,train,train,train,test,test,val,train,train,train,train,test,train,train,train,train,train,test,train,val
ds2_237,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_237.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_237.tif,abnormal,126,train,train,test,train,train,train,test,train,train,train,train,test,train,train,train,train,val,train,test,val,val,test,train,train,val
ds2_238,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_238.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_238.tif,abnormal,131,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,test,train,train,val,train,train,test,train,train
ds2_239,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_239.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_239.tif,abnormal,137,train,train,test,train,train,train,train,test,train,val,train,train,train,test,train,train,val,val,train,test,val,train,train,train,test
ds2_240,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_240.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_240.tif,abnormal,148,train,train,test,train,val,train,train,val,test,train,train,train,train,train,test,train,train,test,train,train,train,train,train,test,val
ds2_241,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_241.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_241.tif,abnormal,120,val,train,test,train,val,train,val,val,test,train,train,train,train,train,test,train,test,val,train,train,val,train,test,train,train
ds2_242,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_242.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_242.tif,normal,126,test,val,train,train,train,train,test,train,train,train,train,val,train,test,train,val,test,train,val,train,train,test,train,train,train
ds2_243,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_243.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_243.tif,abnormal,142,train,train,train,test,train,train,train,train,train,test,train,train,val,test,train,val,train,train,test,train,train,val,train,test,train
ds2_244,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_244.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_244.tif,normal,153,train,train,train,train,test,train,train,val,test,train,train,test,train,train,train,val,test,train,train,train,train,train,train,train,test
ds2_245,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_245.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_245.tif,abnormal,121,test,val,train,train,train,train,train,test,train,train,train,test,train,train,val,train,train,test,train,train,val,train,train,test,train
ds2_246,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_246.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_246.tif,abnormal,139,train,train,test,val,val,test,train,train,val,train,train,test,train,val,val,test,train,train,val,val,val,train,train,val,test
ds2_247,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_247.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_247.tif,abnormal,144,test,val,train,train,val,val,val,train,test,val,test,train,train,val,train,train,test,train,train,val,train,train,train,test,train
ds2_248,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_248.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_248.tif,abnormal,132,test,val,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,val
ds2_249,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_249.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_249.tif,abnormal,133,train,train,val,test,train,train,train,val,train,test,train,train,val,test,train,train,val,train,test,val,test,train,train,train,train
ds2_250,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_250.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_250.tif,abnormal,135,test,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train
ds2_251,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_251.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_251.tif,normal,142,train,train,val,test,train,val,train,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,test
ds2_252,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_252.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_252.tif,abnormal,142,val,train,train,val,test,train,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,train,test,train,train
ds2_253,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_253.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_253.tif,abnormal,133,train,train,train,train,test,test,train,val,val,train,train,val,train,test,train,test,train,train,train,train,test,train,train,train,train
ds2_254,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_254.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_254.tif,abnormal,140,train,train,train,train,test,train,train,train,test,train,test,train,val,train,train,test,train,train,train,train,train,test,train,train,train
ds2_255,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_255.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_255.tif,normal,134,train,train,test,train,train,train,val,train,test,train,train,train,train,train,test,val,val,test,train,train,train,test,train,train,train
ds2_256,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_256.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_256.tif,abnormal,148,test,train,train,val,val,train,train,test,train,train,train,test,val,train,train,train,train,train,val,test,val,train,train,train,test
ds2_257,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_257.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_257.tif,abnormal,146,test,train,train,train,train,train,train,train,val,test,train,train,val,train,test,train,train,train,test,val,train,test,train,train,train
ds2_258,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_258.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_258.tif,abnormal,131,val,train,train,test,val,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train
ds2_259,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_259.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_259.tif,abnormal,149,train,test,train,train,train,train,train,test,train,train,test,train,val,train,train,test,val,train,train,val,train,train,test,train,train
ds2_260,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_260.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_260.tif,abnormal,118,train,train,train,test,train,val,train,test,train,train,train,test,val,val,val,train,val,test,train,train,train,test,train,val,val
ds2_261,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_261.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_261.tif,abnormal,140,train,train,train,test,train,train,test,train,train,train,test,train,train,train,train,train,test,val,train,train,val,train,test,train,train
ds2_262,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_262.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_262.tif,normal,143,train,val,train,test,train,test,train,train,train,val,train,test,train,train,train,train,train,train,test,train,val,train,test,train,train
ds2_263,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_263.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_263.tif,normal,150,test,train,train,train,train,train,train,val,test,train,train,val,test,train,train,val,test,train,train,train,test,train,train,train,val
ds2_264,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_264.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_264.tif,normal,134,train,test,train,train,train,train,train,test,train,val,train,train,train,val,test,val,test,train,train,train,train,val,train,test,train
ds2_265,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_265.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_265.tif,normal,132,test,train,train,train,val,test,train,val,train,train,train,train,train,train,test,train,train,train,train,test,train,val,test,train,train
ds2_266,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_266.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_266.tif,normal,128,val,train,test,train,train,train,val,train,train,test,val,train,train,test,train,test,train,train,train,train,val,val,train,train,test
ds2_267,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_267.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_267.tif,abnormal,148,train,val,train,test,train,test,val,train,train,train,test,val,train,train,train,train,test,train,val,train,train,train,test,train,val
